Term Id	Term	Category	Hypergeometirc p-value	Literature score	# of genes	nominal p-value	FDR q-value	Normalized enrichment score	Direction	Gene list
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	msigdb_c2	0.961046712458223	0.17634471156619833	52	0.00555556	0.049725	-1.68292	DOWN	PSMC6(-0.143453) PSMB8(-0.118084) PSMD3(-0.0996488) PSMA5(-0.098905) CDC23(-0.0965166) PSMD7(-0.0905367) PSMD13(-0.0879775) PSMB10(-0.0867831) PSMD10(-0.0804398) PSMD11(-0.0727708) PSMA3(-0.0723054) UBE2D1(-0.0716931) PSMC4(-0.0697581) PSMD8(-0.0664435) PSMA6(-0.0587938) UBE2C(-0.0584201) PSMF1(-0.0532003) PSMD5(-0.0510408) PSMB3(-0.0502307) UBE2E1(-0.0490898) PSMA1(-0.0480447) PSMA4(-0.0456152) PSMD9(-0.0420773) PSMC3(-0.0348064) PSMA2(-0.0347505) PSMA7(-0.03271) PSMD1(-0.0297794) PSMB7(-0.029344) PSMD2(-0.0221208) PSMB5(-0.0219039) PSMD14(-0.0187757) PSMB6(-0.0168243) PSME2(-0.0150315) PSMD12(-0.0119907) PSMB1(-0.0109719) PSMD6(-0.00915728) PSME1(-0.00767053) CDC27(-0.00534698) ANAPC5(-0.00174487) PSMB4(-0.00171997) PSMB9(-5.12891E-4) ANAPC1(0.0018049) PSMB2(0.00522671) CDC16(0.0084285) PSMC2(0.00859975) PSMC5(0.00952813) PSMD4(0.0175282) PSMC1(0.0187556) RPS27A(0.0252547) UBA52(0.0436444) ANAPC10(0.0669496) ANAPC2(0.0738342)
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	msigdb_c2	0.006749601290439773	0.985876967300539	47	0.00940439	0.0498093	1.60102	UP	FAM129A(0.684961) ARMCX1(0.479912) MAP1B(0.424411) G0S2(0.330895) RAB31(0.297568) PHGDH(0.269004) CORO1A(0.254357) RAB33A(0.189138) ITGAL(0.178343) SLC7A5(0.170143) TM6SF1(0.155765) STOM(0.152617) CEBPB(0.14931) SLA(0.128218) RBP1(0.125857) KIF21B(0.123093) TRAF3IP3(0.122691) TBC1D16(0.116758) MTHFD2(0.112312) STC2(0.108317) WARS(0.0767529) INHBE(0.0742332) TRIB3(0.0697318) WFDC2(0.0635081) NPAS3(0.057929) EIF4EBP1(0.0464228) KCNK12(0.039457) DCC(0.0385724) ATF5(0.0363938) KLHL4(0.0307595) ASNS(0.0261094) GPR63(0.0240786) SLC7A11(0.0180542) USP32(0.01405) DNAJC12(0.0106621) NID2(0.0105005) ADRB1(-0.0111982) HS3ST3B1(-0.0227872) RTN3(-0.0459737) TPBG(-0.0479601) ASS1(-0.060496) KLF4(-0.09521) VLDLR(-0.160145) PCK2(-0.23734) HADH(-0.237798) CEBPG(-0.28932) GALNT3(-0.352037)
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	msigdb_c2	0.059518838223411995	1.2761298305543747	15	0.0300885	0.0498186	1.60119	UP	PEG10(0.539743) TRPC1(0.389093) FN1(0.385601) ARL4C(0.219102) BCL11A(0.10892) PML(0.0772254) TGFB2(0.0705676) INSIG1(0.0372113) HS2ST1(0.00871797) UBAP2L(0.00854992) SCAMP1(0.00827694) DIAPH1(-0.0111169) RUNX1(-0.053867) SEC23IP(-0.0705784) RHOBTB3(-0.14684)
TURJANSKI_MAPK14_TARGETS	TURJANSKI_MAPK14_TARGETS	msigdb_c2	7.988767909561015E-6	3.661482639450661	10	0.0350263	0.050048	1.60038	UP	FOS(1.06944) MEF2C(0.103811) ELK4(0.0667339) DDIT3(0.0636637) TP73(0.0553885) STAT4(0.0545825) ELK1(0.0288189) MEF2A(0.0271434) TP53(0.0190663) ATF2(-0.0129784)
MCCLUNG_COCAINE_REWARD_5D	MCCLUNG_COCAINE_REWARD_5D	msigdb_c2	6.63214354468796E-4	1.1846272356368837	73	0.00453172	0.0501588	1.5998	UP	EGR1(0.901944) CTGF(0.776473) STXBP1(0.440532) PDE4B(0.409318) ELN(0.307395) SPOCK2(0.283121) PENK(0.276485) ACTN1(0.22348) CORO2B(0.200914) FSCN1(0.187416) ST6GALNAC5(0.178002) FMNL1(0.171329) NRGN(0.167393) CELF2(0.14971) H1FX(0.143747) PALM(0.135071) ATP1B2(0.132386) VAMP2(0.12734) TUBB4A(0.12231) NELL2(0.122202) KCND2(0.116113) C20orf27(0.111955) ADORA2A(0.10954) CACNA2D3(0.10651) SYP(0.100126) PDE1B(0.0989663) SH3GL3(0.087917) BAIAP2(0.079326) MTMR9(0.0768206) POU2F1(0.0751706) KRT16(0.0734701) SEC14L1(0.0709406) DLG4(0.0670595) FBXW7(0.0663872) MAPRE3(0.0581057) GRIA4(0.0580566) SOX10(0.0578289) SMARCA2(0.0561339) ADORA1(0.0491055) BTRC(0.0472663) GRIA1(0.0395561) UNC93B1(0.0384188) OAZ3(0.0287646) CCK(0.0254073) PER2(0.0243987) CAMK2A(0.018749) LARP1(0.0176097) HPS4(0.0146767) ACTL6B(0.0138799) CD47(1.04409E-4) GAD1(-0.0143025) NPTN(-0.0148042) TBR1(-0.0165709) HSPA5(-0.0168432) WBP11(-0.0250186) USP53(-0.0254507) DNAJB9(-0.0295535) PTP4A2(-0.0321182) ACTR2(-0.0377089) GADD45A(-0.0394516) BZW2(-0.0548357) TMEM50B(-0.0956068) KIF23(-0.11095) ITFG1(-0.124503) TM9SF3(-0.130955) GOLGA4(-0.147083) MARK2(-0.16465) KLF13(-0.165865) SDHC(-0.169975) JUP(-0.173447) TOP2A(-0.201139) TSPAN7(-0.209494) NCBP1(-0.237913)
BIOCARTA_IL17_PATHWAY	BIOCARTA_IL17_PATHWAY	msigdb_c2	3.423334610193704E-5	3.7634865172050422	14	0.0225694	0.0501865	1.59991	UP	CD2(0.17769) CD4(0.167333) CD34(0.167206) IL6(0.163519) CD3D(0.145631) CD3E(0.136293) CD247(0.12066) CD8A(0.0975986) CSF3(0.0823232) IL3(0.0725271) IL17A(0.0249879) KITLG(-0.0169251) CD3G(-0.0189549) CD58(-0.101341)
LIU_PROSTATE_CANCER_UP	LIU_PROSTATE_CANCER_UP	msigdb_c2	1.7572179831213173E-4	1.2494802524211057	76	0.00324675	0.0504274	-1.6795	DOWN	AMACR(-0.358989) GOLM1(-0.241797) GMDS(-0.238525) ENTPD5(-0.238275) GJB1(-0.236263) MAP2K6(-0.234071) MYO6(-0.220616) GALNT7(-0.203375) ECI2(-0.19412) FBP1(-0.193776) EPCAM(-0.186657) CANT1(-0.180783) CLDN8(-0.180493) TRPM4(-0.17176) ST14(-0.160772) SOX9(-0.155268) RAB17(-0.154247) TRIM68(-0.152411) ABCC4(-0.144791) ENTPD6(-0.139172) REPS2(-0.133254) LYPLA1(-0.130106) UAP1(-0.12868) IMPA1(-0.12503) GGCT(-0.122829) SOX4(-0.110019) CREB3L1(-0.104319) TSPAN13(-0.101742) CAMKK2(-0.100764) SLC19A1(-0.0977469) CCNG2(-0.0958891) EIF2AK1(-0.0796329) AKR1A1(-0.0761602) PDLIM5(-0.0747425) BZW2(-0.0548357) TARP(-0.0507677) GADD45G(-0.0425546) PDIA5(-0.0397397) SEL1L(-0.0378036) HPN(-0.0327673) CALR(-0.0315518) TBC1D4(-0.0291551) APRT(-0.0282029) SERP1(-0.0254898) PPP3CA(-0.024795) PYCR1(-0.0219564) NLE1(-0.0106095) MARCKSL1(0.00310283) EIF4A1(0.00360152) PPP1R14B(0.00475831) TMEM161A(0.00586576) OR51E2(0.00780179) HIST3H2A(0.00814202) PPP1R9A(0.0166346) TP53(0.0190663) SRPRB(0.0228058) RAP1GAP(0.0252844) ELK1(0.0288189) SIM2(0.0293185) FARP1(0.0300407) HOXC6(0.0398482) ATF6B(0.0398766) RAB3D(0.0451113) PPM1E(0.0777942) SLC43A1(0.0784649) RNF41(0.0916399) PTP4A3(0.108892) LRIG1(0.111339) MTHFD2(0.112312) TRIB1(0.135652) BCAM(0.139145) ALDH1A3(0.161857) GDF15(0.187199) ARHGEF26(0.2142) CADM1(0.311371) GUCY1A3(0.610026)
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	msigdb_c2	0.13641538791401447	0.6795464110143165	69	0.00458015	0.050654	1.5986	UP	SYT1(0.817492) GUCY1A3(0.610026) PPP1R3C(0.438661) NRXN3(0.411666) NCAM1(0.408186) NDRG4(0.394187) ITPR1(0.38018) DCLK1(0.377295) PTGDS(0.325342) RCAN2(0.300122) SPOCK2(0.283121) PENK(0.276485) NEFH(0.260609) THY1(0.240188) NTM(0.215497) FNBP1(0.19908) TSPAN2(0.187212) MAP4(0.161689) PCSK1N(0.143211) SEMA3E(0.132984) VAMP2(0.12734) ATP2B2(0.12182) GJA1(0.118285) KCND2(0.116113) RAB3A(0.110228) KIF1A(0.0946048) LRP8(0.091331) CEND1(0.0789263) PRKCG(0.0783585) CSDC2(0.0777554) TRPC3(0.0767792) CA8(0.0739806) SLC13A3(0.0685952) MASP1(0.0649948) MAPRE2(0.0603227) MAPRE3(0.0581057) CALB1(0.054972) CACNA1G(0.0498859) HK1(0.0409699) GRIA1(0.0395561) CBLN1(0.0373166) SLC1A6(0.0264247) CNP(0.0248499) SLC4A10(0.0186224) SLC8A1(0.0166166) NRIP3(0.0146904) SEZ6L2(-1.75188E-4) GRM3(-4.92654E-4) CLSTN2(-0.00219739) KIF5A(-0.012119) GAD1(-0.0143025) DYNLT3(-0.0216608) PREPL(-0.0297271) ABLIM1(-0.0434671) ATP2A2(-0.0933806) TMEM50B(-0.0956068) ZIC3(-0.10068) VSNL1(-0.108475) ATP1B1(-0.115548) PDXK(-0.150043) RAB4A(-0.176207) ASPH(-0.185956) HMGCS1(-0.199725) ITPKA(-0.211921) KCNK1(-0.216885) PAK1(-0.225904) CDS1(-0.239294) CKMT1B(-0.283096) PTPRR(-0.389787)
BIOCARTA_TPO_PATHWAY	BIOCARTA_TPO_PATHWAY	msigdb_c2	3.5054519326443723E-12	3.9610605502430327	24	0.0170648	0.0509064	1.59718	UP	FOS(1.06944) JUN(0.271789) STAT5B(0.201517) PRKCB(0.170549) PIK3CG(0.126802) PLCG1(0.101515) STAT5A(0.0965975) PRKCA(0.0865059) PIK3CA(0.0783556) THPO(0.0595358) MPL(0.0466356) PIK3R1(0.0425838) STAT3(0.00715414) HRAS(0.00695714) SHC1(-0.00261345) JAK2(-0.00999819) RAF1(-0.0114909) MAP2K1(-0.0119625) STAT1(-0.0120115) GRB2(-0.0140445) RASA1(-0.0379729) MAPK3(-0.0734855) SOS1(-0.0785165) CSNK2A1(-0.118128)
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	msigdb_c2	7.742063492396946E-7	1.7912122955624667	43	0.00765697	0.050968	1.59687	UP	CRYAB(0.664098) IGFBP5(0.544711) CLU(0.542073) PLP1(0.535137) DCN(0.300355) SPARCL1(0.2778) CHN1(0.276857) SPARC(0.235391) CALY(0.181132) NDN(0.136232) IGFBP4(0.119039) GJA1(0.118285) PLA2G7(0.115586) PFKM(0.0967575) ALDOC(0.0874214) NCDN(0.0806789) CSDC2(0.0777554) GRINA(0.0758804) LDHB(0.0740159) TEF(0.0438043) LRP1(0.0422521) GNAS(0.0305738) ACSBG1(0.0144927) CST3(0.00726882) CAMK2G(0.00342725) CALM1(-0.00383205) HDAC11(-0.00959095) ITM2B(-0.0168093) GSTM1(-0.0193445) CLSTN1(-0.0276818) MAT2B(-0.0497672) QDPR(-0.0553666) NDRG2(-0.0607185) FTH1(-0.0868178) PYGB(-0.0909198) ACOT7(-0.0918781) ATP2A2(-0.0933806) ATP1B1(-0.115548) CTSD(-0.12584) GHITM(-0.144239) NSF(-0.149855) PLEKHB2(-0.155999) NDRG1(-0.168891)
ZHENG_RESPONSE_TO_ARSENITE_DN	ZHENG_RESPONSE_TO_ARSENITE_DN	msigdb_c2	7.548434178251638E-6	3.2311912204781716	15	0.0192982	0.0509737	1.5972	UP	ADAMTS1(1.07497) CXCR4(0.424342) FOXC1(0.173015) CEBPD(0.156574) MYC(0.127473) PTPN11(0.0567123) JAK1(0.0474499) MMP3(0.0453613) INSIG1(0.0372113) TFAP4(0.0317685) MMP13(0.0300948) TPR(0.0165777) IL1A(-0.0249175) CENPE(-0.11291) WNT5A(-0.12877)
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	msigdb_c2	7.846204294323498E-10	3.9806939439214197	19	0.0277778	0.0510121	1.5973	UP	AKT3(0.343943) FYN(0.245429) LCK(0.198897) MAP3K14(0.187942) CD86(0.169826) CD28(0.111518) PIK3R3(0.0965677) MAP3K8(0.084552) PIK3CA(0.0783556) TRIB3(0.0697318) AKT2(0.054559) AKT1(0.047716) PIK3R1(0.0425838) MAPKAP1(0.0232285) MTOR(0.019952) CD80(0.0093771) PIK3R2(0.0069085) PDPK1(-0.00309684) MLST8(-0.0491151)
BIOCARTA_AMI_PATHWAY	BIOCARTA_AMI_PATHWAY	msigdb_c2	3.482139611435294E-5	2.3200823379987687	20	0.0359589	0.0510278	1.5966	UP	TFPI(0.528464) COL4A1(0.268843) COL4A2(0.21077) PROS1(0.181927) F10(0.179496) FGB(0.100886) PROC(0.0613141) AHSP(0.0428834) COL4A4(0.0355065) FGA(0.034924) F2(0.0156505) COL4A5(0.0032897) F7(-0.0115861) SERPINC1(-0.0241856) FGG(-0.0259224) COL4A3(-0.0297041) PLG(-0.0464034) COL4A6(-0.0478175) PLAT(-0.0487193) F2R(-0.0611364)
PID_CD8_TCR_DOWNSTREAM_PATHWAY	PID_CD8_TCR_DOWNSTREAM_PATHWAY	msigdb_c2	1.1211053809781776E-8	2.3050732822370508	62	0.00927357	0.0510423	1.59758	UP	FOS(1.06944) EGR1(0.901944) JUN(0.271789) JUNB(0.24982) TNFRSF9(0.221703) NFATC1(0.172341) PRKCB(0.170549) CD3D(0.145631) PTPN7(0.144276) CD3E(0.136293) CD247(0.12066) PRKCQ(0.120085) IFNA10(0.11445) IFNA4(0.109928) IL2RA(0.108282) CD8A(0.0975986) IFNA16(0.0871053) PRKCA(0.0865059) PPP3CB(0.0832954) IFNA6(0.0802809) IFNA7(0.0784732) IFNAR2(0.0746937) FOSL1(0.0736787) IL2RB(0.0679953) IFNA21(0.0620278) IL2RG(0.0585661) NFATC3(0.0565372) STAT4(0.0545825) CD8B(0.0512786) IFNA8(0.0477121) FASLG(0.0420422) TNFRSF4(0.0410312) PRF1(0.0405054) IFNA14(0.0337529) ELK1(0.0288189) EGR4(0.0280189) PPP3R1(0.0274739) IFNA2(0.015522) PRKCE(0.0102348) HRAS(0.00695714) MAPK8(0.00660187) GZMB(0.00266107) RAF1(-0.0114909) MAP2K1(-0.0119625) BRAF(-0.0135045) IFNA17(-0.0151598) IFNA1(-0.0154454) B2M(-0.0173736) IL2(-0.0178092) CD3G(-0.0189549) PPP3CA(-0.024795) IFNG(-0.0359701) IFNAR1(-0.0455638) HLA-A(-0.0561232) IFNA5(-0.0571205) MAP2K2(-0.0673056) TNF(-0.0680835) MAPK9(-0.0727008) MAPK3(-0.0734855) KRAS(-0.108387) MAPK1(-0.175818) NRAS(-0.269495)
WESTON_VEGFA_TARGETS_3HR	WESTON_VEGFA_TARGETS_3HR	msigdb_c2	1.9396716501290783E-17	2.5869195697032628	69	0.00766871	0.0510717	1.59736	UP	MGP(0.796678) CCL2(0.496974) NNMT(0.495677) NR4A1(0.47512) RHOB(0.453493) CXCR4(0.424342) PDE4B(0.409318) TIE1(0.39558) EFEMP1(0.382684) ELN(0.307395) GJA4(0.279516) VCAM1(0.278658) ISL1(0.259149) LMO2(0.237755) HCLS1(0.233303) ICAM2(0.220284) VWF(0.211057) ZFHX3(0.188963) BGN(0.18857) CD34(0.167206) CXCL1(0.143846) PIM1(0.0932191) TFPI2(0.0839961) GSTT1(0.0602437) PGF(0.0588738) FOXO1(0.0587886) ANGPT2(0.056898) KDR(0.0548787) SHC3(0.0481386) MMP3(0.0453613) MPHOSPH10(0.0411856) RANGAP1(0.0254518) ADD2(0.0193186) ESR1(0.013025) MMP10(-0.00450845) SLC6A8(-0.00514342) BMP4(-0.00668303) KRT7(-0.00889569) RBX1(-0.0172051) BMP6(-0.0193657) BCKDHA(-0.0224978) TRIM23(-0.0276211) HEXA(-0.0285903) DYNLL1(-0.0366751) ANKRD1(-0.0410281) IL32(-0.0596437) NDUFA1(-0.0622474) SULT1E1(-0.0687608) SP3(-0.0710242) SAT1(-0.0814285) AQP7(-0.0842743) GALNT1(-0.10397) PRKCI(-0.104199) FUCA1(-0.116581) UNG(-0.116664) CD9(-0.122728) TNFSF10(-0.160366) PNP(-0.170915) IFI27(-0.199709) PIR(-0.200915) GCHFR(-0.20204) MMP1(-0.224284) RALA(-0.244539) CEACAM1(-0.249857) HSD11B2(-0.259031) FGFBP1(-0.266241) F2RL1(-0.282634) MRPL19(-0.285121) GGH(-0.396472)
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	msigdb_c2	1.5429072424389086E-45	2.646075910768542	168	0.00266667	0.051097	1.59631	UP	CCL2(0.496974) CCL21(0.451342) CXCR4(0.424342) CXCL13(0.423106) CCL11(0.394985) CXCL12(0.392065) CCL19(0.368362) AKT3(0.343943) CCR7(0.340737) PLCB1(0.307122) ELMO1(0.30272) CCL3(0.275626) TIAM1(0.262681) GNG11(0.24935) CXCL2(0.234246) GNB5(0.232413) CX3CL1(0.218598) DOCK2(0.20812) CCL18(0.205264) GNG3(0.202087) STAT5B(0.201517) ITK(0.198656) CCL22(0.195456) ADCY2(0.185298) PIK3CD(0.183999) CCR10(0.18257) GNAI2(0.176417) PRKCB(0.170549) RAC2(0.166922) CCR6(0.164906) GRK5(0.162613) CCL4(0.161574) CX3CR1(0.160417) RASGRP2(0.159697) ADCY7(0.159422) PPBP(0.146117) CXCR5(0.144159) CXCL1(0.143846) CCR1(0.142694) FGR(0.142503) CCR2(0.136318) SHC2(0.130274) PIK3CG(0.126802) NCF1(0.125156) VAV1(0.121474) CCL20(0.120128) CCR4(0.117429) GRK1(0.109854) CCL17(0.106842) CCL14(0.104529) GNG7(0.0975408) ARRB2(0.0970685) PIK3R3(0.0965677) PRKACG(0.0874756) NFKBIA(0.0853772) LYN(0.0852035) CXCR2(0.0818089) PIK3CA(0.0783556) ADCY3(0.0724366) PLCB2(0.0705141) CCR5(0.0689785) XCR1(0.0619943) CCL27(0.0617163) RELA(0.0615822) ADCY8(0.0596783) XCL2(0.0585461) CCL25(0.0574272) PRKACA(0.0562139) CXCR6(0.0552634) AKT2(0.054559) WAS(0.0529477) ROCK1(0.0521621) GRK6(0.0516129) CCR9(0.0512855) IKBKB(0.0510743) GRK4(0.0498239) GNB3(0.0497338) SHC3(0.0481386) STAT2(0.0477319) AKT1(0.047716) CCL16(0.0449821) PF4V1(0.043447) PIK3R1(0.0425838) HCK(0.0396803) GSK3A(0.0391671) IKBKG(0.0387979) CXCL9(0.0379304) CXCR3(0.0277318) JAK3(0.0272431) CCL23(0.0261962) PIK3R5(0.0218035) CXCL3(0.0187376) PTK2B(0.0168033) GNG4(0.0144075) XCL1(0.0140681) CSK(0.0137569) CCL5(0.0126134) RAP1A(0.00993224) GNB1(0.00796208) STAT3(0.00715414) HRAS(0.00695714) PIK3R2(0.0069085) PARD3(0.00632745) CCL1(0.00556224) ADCY1(0.00475794) PTK2(0.00442409) CXCL10(0.00350807) VAV2(0.00343679) FOXO3(0.00129467) GNG13(6.8904E-4) CCR3(-0.00247919) SHC1(-0.00261345) CCL8(-0.00491263) PLCB3(-0.00589896) CCR8(-0.00755858) CCL7(-0.00838474) JAK2(-0.00999819) TIAM2(-0.010703) RAF1(-0.0114909) MAP2K1(-0.0119625) STAT1(-0.0120115) BRAF(-0.0135045) GRB2(-0.0140445) CXCL5(-0.0152597) RAP1B(-0.0154234) GNB2(-0.0174638) RHOA(-0.0259726) NFKBIB(-0.027637) CXCR1(-0.0330302) PXN(-0.0343373) GNGT1(-0.034946) CXCL14(-0.0367694) CCL24(-0.0404371) NFKB1(-0.0469963) PF4(-0.0567912) GNAI3(-0.0572583) RAC1(-0.0576871) CDC42(-0.0700153) MAPK3(-0.0734855) CRKL(-0.0763096) GNG5(-0.0765711) ROCK2(-0.0766433) SOS1(-0.0785165) CXCL11(-0.0792196) PRKX(-0.0838791) CRK(-0.0958794) PRKCZ(-0.0960515) CXCL6(-0.0970217) ADCY9(-0.0988842) GSK3B(-0.0992817) PRKACB(-0.0995824) KRAS(-0.108387) ARRB1(-0.108401) PRKCD(-0.111182) SOS2(-0.113526) CHUK(-0.150476) PIK3CB(-0.152296) MAPK1(-0.175818) ADCY6(-0.177671) GNG12(-0.184597) CCL13(-0.190937) PLCB4(-0.219561) PAK1(-0.225904) VAV3(-0.26112) GNAI1(-0.263173) NRAS(-0.269495) WASL(-0.307678) CCL15(-0.334169)
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	msigdb_c2	0.007161925496073155	1.628428672151591	13	0.0071599	0.051396	-1.67693	DOWN	GMNN(-0.245453) ORC2(-0.198152) CDC6(-0.136262) ORC5(-0.107727) ORC4(-0.105516) CDT1(-0.0829896) ORC1(-0.0802482) E2F2(-0.0248977) E2F3(-0.00743774) ORC3(0.0195545) RPS27A(0.0252547) UBA52(0.0436444) E2F1(0.0501485)
BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY	msigdb_c2	8.493153071523342E-13	4.8519491332091205	23	0.0260417	0.0514448	1.59544	UP	TGFBR3(0.426965) TGFB1(0.298501) CD79B(0.29192) CD79A(0.2261) TGFB3(0.192541) MYC(0.127473) PIK3CG(0.126802) TGFBR2(0.125895) PIK3CA(0.0783556) TGFB2(0.0705676) CDKN2A(0.0451366) PIK3R1(0.0425838) TGFBR1(0.0337949) MTOR(0.019952) TP53(0.0190663) MDM2(0.00544008) CDKN1B(-0.014266) PPP2CA(-0.0146237) SMAD5(-0.0447046) PTEN(-0.0501176) RPS6KB1(-0.0536167) SMAD1(-0.104148) SMAD4(-0.127846)
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	msigdb_c2	9.550369977742752E-18	1.6755370900480526	154	0.0	0.0518179	-1.67554	DOWN	STEAP1(-0.511446) ASPM(-0.366055) PLEK2(-0.347091) ECT2(-0.337635) MAD2L1(-0.276445) HMMR(-0.268824) PRC1(-0.266158) AGAP1(-0.264339) RFC5(-0.259397) CENPA(-0.258444) GMNN(-0.245453) KIF11(-0.23569) CCNA2(-0.231678) CEP55(-0.228519) CCNB1(-0.219636) TOP2A(-0.201139) DTL(-0.200747) UCK2(-0.191666) ZWINT(-0.187639) SLC20A1(-0.184725) STIL(-0.183766) CORT(-0.178383) CAMK2N1(-0.17623) MKI67(-0.167051) DHFR(-0.158854) F3(-0.158464) CPT1A(-0.140496) CDC6(-0.136262) NDC80(-0.132393) FABP5(-0.127304) HELLS(-0.127022) CKS1B(-0.123628) GGCT(-0.122829) CDC7(-0.122734) FBXO5(-0.120229) HSPE1(-0.118469) PLK4(-0.114838) CENPE(-0.11291) KIF23(-0.11095) RAD51(-0.110275) TMPO(-0.108577) CIT(-0.101458) ESPL1(-0.0962012) ASF1B(-0.0947571) YEATS4(-0.0930538) MCM4(-0.0890043) MBOAT7(-0.0883623) FHL2(-0.086059) NT5E(-0.085901) HIST1H4B(-0.0778634) MCM2(-0.0777456) CD164(-0.0766848) CDK1(-0.0766832) PGK1(-0.0763286) TFDP1(-0.0748907) RFC2(-0.0721939) BRCA1(-0.0708063) TYMS(-0.0684553) HIST1H4J(-0.0641724) IDH2(-0.0625073) TIMM10(-0.0579672) RUNX1(-0.053867) MFHAS1(-0.0534706) YWHAH(-0.0521725) H2AFY(-0.0515213) RBM14(-0.0504367) BCL2L11(-0.0490388) ENO1(-0.0466052) RFC3(-0.0436282) MT2A(-0.0422019) PCNA(-0.0416111) ANKRD1(-0.0410281) NUP155(-0.0384683) MSH2(-0.0373179) H2AFX(-0.0346454) BUB1(-0.031641) HIST1H4C(-0.0310428) CRY1(-0.0291021) ORC6(-0.021394) RRM2(-0.018046) POLD3(-0.0166808) MCM7(-0.0164484) PAK6(-0.0162056) ARPC5L(-0.016035) CALM3(-0.0143024) CDK2AP1(-0.0139464) TNK1(-0.00928225) UGGT2(-0.00622929) PLK1(-0.00539226) ENOPH1(-0.00204297) STAMBPL1(-0.00119619) TUBB4B(-0.00101944) KNTC1(2.88535E-4) ARPC1B(2.99098E-4) YRDC(0.00459222) POLR3K(0.00648531) ENC1(0.00704777) PRIM1(0.00871647) SERPINB2(0.0108082) TUBG1(0.0109869) CCT4(0.0109989) PRR4(0.0119754) DIAPH3(0.0131128) CDC45(0.0155867) CDK2(0.0216992) SDF2L1(0.0241176) PKMYT1(0.0247241) STK17A(0.0247805) MCM6(0.0248718) UBE2S(0.0261045) DSCC1(0.0276204) EXO1(0.0280242) RAD51B(0.0280861) VCAN(0.0294784) MCM5(0.0300214) RTEL1(0.0333728) BRIX1(0.0362121) BLM(0.037347) RRS1(0.0393365) STMN1(0.0403723) RECQL4(0.0410174) PLAUR(0.0413357) TUBA8(0.0437718) DCK(0.0438582) MCM3(0.0453562) MMP14(0.0467845) E2F1(0.0501485) RBL1(0.0550996) HOXC13(0.0641641) CRLF3(0.0662161) CYP2A13(0.0669357) TUBB3(0.0690867) TGFB2(0.0705676) EIF5A2(0.0720425) ODC1(0.072646) FOSL1(0.0736787) PHLDA1(0.0844371) RFC4(0.0913756) TACC3(0.0951418) IGFBP3(0.0991514) FBXO41(0.100196) FJX1(0.102542) TNFRSF12A(0.103281) BARD1(0.104585) TUBB(0.105596) PLCG2(0.148374) ETV1(0.166948) SERPINE2(0.170895) FGF2(0.221283) AKAP2(0.276132) SMTN(0.3164) MYBL1(0.33742) TUBA1A(0.366899) VEGFC(0.370381)
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	msigdb_c2	0.01523955037904776	1.6531423138587416	11	0.0182232	0.052131	-1.67374	DOWN	MAVS(-0.267825) CHUK(-0.150476) TRIM25(-0.148522) FADD(-0.137681) RIPK1(-0.112652) IFIH1(-0.0984002) CASP8(-0.0733869) CASP10(-0.0634567) DDX58(-0.00549113) IKBKG(0.0387979) IKBKB(0.0510743)
